x,y,z,x_sym,y_sym,z_sym
37939,74717,103464,37939,74717,103464
37939,74717,109464,37939,74717,109464
37939,74717,115464,37939,74717,115464
37939,74717,121464,37939,74717,121464
37939,74717,127464,37939,74717,127464
37939,74717,133464,37939,74717,133464
37939,74717,139464,37939,74717,139464
37939,74717,145464,37939,74717,145464
37939,74717,151464,37939,74717,151464
37939,74717,157464,37939,74717,157464
37939,74717,163464,37939,74717,163464
37939,74717,169464,37939,74717,169464
37939,74717,175464,37939,74717,175464
37939,74717,181464,37939,74717,181464
37939,74717,187464,37939,74717,187464
37939,74717,193464,37939,74717,193464
37939,74717,199464,37939,74717,199464
37939,74717,205464,37939,74717,205464
37939,74717,211464,37939,74717,211464
37939,74717,217464,37939,74717,217464
37939,74717,223464,37939,74717,223464
37939,80717,37464,37939,80717,37464
37939,80717,43464,37939,80717,43464
37939,80717,49464,37939,80717,49464
37939,80717,55464,37939,80717,55464
37939,80717,61464,37939,80717,61464
37939,80717,67464,37939,80717,67464
37939,80717,73464,37939,80717,73464
37939,80717,79464,37939,80717,79464
37939,80717,85464,37939,80717,85464
37939,80717,91464,37939,80717,91464
37939,80717,97464,37939,80717,97464
37939,80717,103464,37939,80717,103464
37939,80717,109464,37939,80717,109464
37939,80717,115464,37939,80717,115464
37939,80717,121464,37939,80717,121464
37939,80717,127464,37939,80717,127464
37939,80717,133464,37939,80717,133464
37939,80717,139464,37939,80717,139464
37939,80717,145464,37939,80717,145464
37939,80717,151464,37939,80717,151464
37939,80717,157464,37939,80717,157464
37939,80717,163464,37939,80717,163464
37939,80717,169464,37939,80717,169464
37939,80717,175464,37939,80717,175464
37939,80717,181464,37939,80717,181464
37939,80717,187464,37939,80717,187464
37939,80717,193464,37939,80717,193464
37939,80717,199464,37939,80717,199464
37939,80717,205464,37939,80717,205464
37939,80717,211464,37939,80717,211464
37939,80717,217464,37939,80717,217464
37939,80717,223464,37939,80717,223464
37939,80717,229464,37939,80717,229464
37939,86717,37464,37939,86717,37464
37939,86717,43464,37939,86717,43464
37939,86717,49464,37939,86717,49464
37939,86717,55464,37939,86717,55464
37939,86717,61464,37939,86717,61464
37939,86717,67464,37939,86717,67464
37939,86717,73464,37939,86717,73464
37939,86717,79464,37939,86717,79464
37939,86717,85464,37939,86717,85464
37939,86717,91464,37939,86717,91464
37939,86717,97464,37939,86717,97464
37939,86717,103464,37939,86717,103464
37939,86717,109464,37939,86717,109464
37939,86717,115464,37939,86717,115464
37939,86717,121464,37939,86717,121464
37939,86717,127464,37939,86717,127464
37939,86717,133464,37939,86717,133464
37939,86717,139464,37939,86717,139464
37939,86717,145464,37939,86717,145464
37939,86717,151464,37939,86717,151464
37939,86717,157464,37939,86717,157464
37939,86717,163464,37939,86717,163464
37939,86717,169464,37939,86717,169464
37939,86717,175464,37939,86717,175464
37939,86717,181464,37939,86717,181464
37939,86717,187464,37939,86717,187464
37939,86717,193464,37939,86717,193464
37939,86717,199464,37939,86717,199464
37939,86717,205464,37939,86717,205464
37939,86717,211464,37939,86717,211464
37939,86717,217464,37939,86717,217464
37939,86717,223464,37939,86717,223464
37939,86717,229464,37939,86717,229464
37939,86717,235464,37939,86717,235464
37939,92717,37464,37939,92717,37464
37939,92717,43464,37939,92717,43464
37939,92717,49464,37939,92717,49464
37939,92717,55464,37939,92717,55464
37939,92717,61464,37939,92717,61464
37939,92717,67464,37939,92717,67464
37939,92717,73464,37939,92717,73464
37939,92717,79464,37939,92717,79464
37939,92717,85464,37939,92717,85464
37939,92717,91464,37939,92717,91464
37939,92717,97464,37939,92717,97464
37939,92717,103464,37939,92717,103464
37939,92717,109464,37939,92717,109464
37939,92717,115464,37939,92717,115464
37939,92717,121464,37939,92717,121464
37939,92717,127464,37939,92717,127464
37939,92717,133464,37939,92717,133464
37939,92717,139464,37939,92717,139464
37939,92717,145464,37939,92717,145464
37939,92717,151464,37939,92717,151464
37939,92717,157464,37939,92717,157464
37939,92717,163464,37939,92717,163464
37939,92717,169464,37939,92717,169464
37939,92717,175464,37939,92717,175464
37939,92717,181464,37939,92717,181464
37939,92717,187464,37939,92717,187464
37939,92717,193464,37939,92717,193464
37939,92717,199464,37939,92717,199464
37939,92717,205464,37939,92717,205464
37939,92717,211464,37939,92717,211464
37939,92717,217464,37939,92717,217464
37939,92717,223464,37939,92717,223464
37939,92717,229464,37939,92717,229464
37939,98717,31464,37939,98717,31464
37939,98717,37464,37939,98717,37464
37939,98717,43464,37939,98717,43464
37939,98717,49464,37939,98717,49464
37939,98717,55464,37939,98717,55464
37939,98717,61464,37939,98717,61464
37939,98717,67464,37939,98717,67464
37939,98717,73464,37939,98717,73464
37939,98717,79464,37939,98717,79464
37939,98717,85464,37939,98717,85464
37939,98717,91464,37939,98717,91464
37939,98717,97464,37939,98717,97464
37939,98717,103464,37939,98717,103464
37939,98717,109464,37939,98717,109464
37939,98717,115464,37939,98717,115464
37939,98717,121464,37939,98717,121464
37939,98717,127464,37939,98717,127464
37939,98717,133464,37939,98717,133464
37939,98717,139464,37939,98717,139464
37939,98717,145464,37939,98717,145464
37939,98717,151464,37939,98717,151464
37939,98717,157464,37939,98717,157464
37939,98717,163464,37939,98717,163464
37939,98717,169464,37939,98717,169464
37939,98717,175464,37939,98717,175464
37939,98717,181464,37939,98717,181464
37939,98717,187464,37939,98717,187464
37939,98717,193464,37939,98717,193464
37939,98717,199464,37939,98717,199464
37939,98717,205464,37939,98717,205464
37939,98717,211464,37939,98717,211464
37939,98717,217464,37939,98717,217464
37939,98717,223464,37939,98717,223464
37939,104717,37464,37939,104717,37464
37939,104717,43464,37939,104717,43464
37939,104717,49464,37939,104717,49464
37939,104717,55464,37939,104717,55464
37939,104717,61464,37939,104717,61464
37939,104717,67464,37939,104717,67464
37939,104717,73464,37939,104717,73464
37939,104717,79464,37939,104717,79464
37939,104717,85464,37939,104717,85464
37939,104717,91464,37939,104717,91464
37939,104717,97464,37939,104717,97464
37939,104717,103464,37939,104717,103464
37939,104717,109464,37939,104717,109464
37939,104717,115464,37939,104717,115464
37939,104717,121464,37939,104717,121464
37939,104717,127464,37939,104717,127464
37939,104717,133464,37939,104717,133464
37939,104717,139464,37939,104717,139464
37939,104717,145464,37939,104717,145464
37939,110717,55464,37939,110717,55464
37939,110717,61464,37939,110717,61464
37939,110717,67464,37939,110717,67464
37939,110717,73464,37939,110717,73464
37939,110717,79464,37939,110717,79464
37939,110717,85464,37939,110717,85464
37939,110717,91464,37939,110717,91464
37939,110717,97464,37939,110717,97464
37939,110717,103464,37939,110717,103464
37939,110717,109464,37939,110717,109464
43939,8717,31464,43939,8717,31464
43939,8717,37464,43939,8717,37464
43939,8717,43464,43939,8717,43464
43939,8717,49464,43939,8717,49464
43939,8717,55464,43939,8717,55464
43939,14717,25464,43939,14717,25464
43939,14717,31464,43939,14717,31464
43939,14717,37464,43939,14717,37464
43939,14717,43464,43939,14717,43464
43939,14717,49464,43939,14717,49464
43939,14717,55464,43939,14717,55464
43939,14717,61464,43939,14717,61464
43939,20717,19464,43939,20717,19464
43939,20717,25464,43939,20717,25464
43939,20717,31464,43939,20717,31464
43939,20717,37464,43939,20717,37464
43939,20717,43464,43939,20717,43464
43939,20717,49464,43939,20717,49464
43939,20717,55464,43939,20717,55464
43939,20717,61464,43939,20717,61464
43939,20717,67464,43939,20717,67464
43939,26717,19464,43939,26717,19464
43939,26717,25464,43939,26717,25464
43939,26717,31464,43939,26717,31464
43939,26717,37464,43939,26717,37464
43939,26717,43464,43939,26717,43464
43939,26717,49464,43939,26717,49464
43939,26717,55464,43939,26717,55464
43939,26717,61464,43939,26717,61464
43939,26717,67464,43939,26717,67464
43939,32717,19464,43939,32717,19464
43939,32717,25464,43939,32717,25464
43939,32717,31464,43939,32717,31464
43939,32717,37464,43939,32717,37464
43939,32717,49464,43939,32717,49464
43939,32717,55464,43939,32717,55464
43939,32717,61464,43939,32717,61464
43939,62717,49464,43939,62717,49464
43939,62717,55464,43939,62717,55464
43939,62717,61464,43939,62717,61464
43939,62717,67464,43939,62717,67464
43939,62717,73464,43939,62717,73464
43939,62717,79464,43939,62717,79464
43939,62717,85464,43939,62717,85464
43939,62717,91464,43939,62717,91464
43939,62717,115464,43939,62717,115464
43939,62717,121464,43939,62717,121464
43939,62717,127464,43939,62717,127464
43939,62717,133464,43939,62717,133464
43939,62717,139464,43939,62717,139464
43939,62717,145464,43939,62717,145464
43939,62717,151464,43939,62717,151464
43939,62717,157464,43939,62717,157464
43939,62717,163464,43939,62717,163464
43939,62717,169464,43939,62717,169464
43939,62717,175464,43939,62717,175464
43939,62717,181464,43939,62717,181464
43939,68717,43464,43939,68717,43464
43939,68717,49464,43939,68717,49464
43939,68717,55464,43939,68717,55464
43939,68717,61464,43939,68717,61464
43939,68717,67464,43939,68717,67464
43939,68717,73464,43939,68717,73464
43939,68717,79464,43939,68717,79464
43939,68717,85464,43939,68717,85464
43939,68717,91464,43939,68717,91464
43939,68717,97464,43939,68717,97464
43939,68717,103464,43939,68717,103464
43939,68717,109464,43939,68717,109464
43939,68717,115464,43939,68717,115464
43939,68717,121464,43939,68717,121464
43939,68717,127464,43939,68717,127464
43939,68717,133464,43939,68717,133464
43939,68717,139464,43939,68717,139464
43939,68717,145464,43939,68717,145464
43939,68717,151464,43939,68717,151464
43939,68717,157464,43939,68717,157464
43939,68717,163464,43939,68717,163464
43939,68717,169464,43939,68717,169464
43939,68717,175464,43939,68717,175464
43939,68717,181464,43939,68717,181464
43939,68717,187464,43939,68717,187464
43939,68717,193464,43939,68717,193464
43939,68717,199464,43939,68717,199464
43939,68717,205464,43939,68717,205464
43939,68717,211464,43939,68717,211464
43939,74717,43464,43939,74717,43464
43939,74717,49464,43939,74717,49464
43939,74717,55464,43939,74717,55464
43939,74717,61464,43939,74717,61464
43939,74717,67464,43939,74717,67464
43939,74717,73464,43939,74717,73464
43939,74717,79464,43939,74717,79464
43939,74717,85464,43939,74717,85464
43939,74717,91464,43939,74717,91464
43939,74717,97464,43939,74717,97464
43939,74717,103464,43939,74717,103464
43939,74717,109464,43939,74717,109464
43939,74717,115464,43939,74717,115464
43939,74717,121464,43939,74717,121464
43939,74717,127464,43939,74717,127464
43939,74717,133464,43939,74717,133464
43939,74717,139464,43939,74717,139464
43939,74717,145464,43939,74717,145464
43939,74717,151464,43939,74717,151464
43939,74717,157464,43939,74717,157464
43939,74717,163464,43939,74717,163464
43939,74717,169464,43939,74717,169464
43939,74717,175464,43939,74717,175464
43939,74717,181464,43939,74717,181464
43939,74717,187464,43939,74717,187464
43939,74717,193464,43939,74717,193464
43939,74717,199464,43939,74717,199464
43939,74717,205464,43939,74717,205464
43939,74717,211464,43939,74717,211464
43939,74717,217464,43939,74717,217464
43939,74717,223464,43939,74717,223464
43939,80717,43464,43939,80717,43464
43939,80717,49464,43939,80717,49464
43939,80717,55464,43939,80717,55464
43939,80717,61464,43939,80717,61464
43939,80717,67464,43939,80717,67464
43939,80717,73464,43939,80717,73464
43939,80717,79464,43939,80717,79464
43939,80717,85464,43939,80717,85464
43939,80717,91464,43939,80717,91464
43939,80717,97464,43939,80717,97464
43939,80717,103464,43939,80717,103464
43939,80717,109464,43939,80717,109464
43939,80717,115464,43939,80717,115464
43939,80717,121464,43939,80717,121464
43939,80717,127464,43939,80717,127464
43939,80717,133464,43939,80717,133464
43939,80717,139464,43939,80717,139464
43939,80717,145464,43939,80717,145464
43939,80717,151464,43939,80717,151464
43939,80717,157464,43939,80717,157464
43939,80717,163464,43939,80717,163464
43939,80717,169464,43939,80717,169464
43939,80717,175464,43939,80717,175464
43939,80717,181464,43939,80717,181464
43939,80717,187464,43939,80717,187464
43939,80717,193464,43939,80717,193464
43939,80717,199464,43939,80717,199464
43939,80717,205464,43939,80717,205464
43939,80717,211464,43939,80717,211464
43939,80717,217464,43939,80717,217464
43939,80717,223464,43939,80717,223464
43939,80717,229464,43939,80717,229464
43939,86717,37464,43939,86717,37464
43939,86717,43464,43939,86717,43464
43939,86717,49464,43939,86717,49464
43939,86717,55464,43939,86717,55464
43939,86717,61464,43939,86717,61464
43939,86717,67464,43939,86717,67464
43939,86717,73464,43939,86717,73464
43939,86717,79464,43939,86717,79464
43939,86717,85464,43939,86717,85464
43939,86717,91464,43939,86717,91464
43939,86717,97464,43939,86717,97464
43939,86717,103464,43939,86717,103464
43939,86717,109464,43939,86717,109464
43939,86717,115464,43939,86717,115464
43939,86717,121464,43939,86717,121464
43939,86717,127464,43939,86717,127464
43939,86717,133464,43939,86717,133464
43939,86717,139464,43939,86717,139464
43939,86717,145464,43939,86717,145464
43939,86717,151464,43939,86717,151464
43939,86717,157464,43939,86717,157464
43939,86717,163464,43939,86717,163464
43939,86717,169464,43939,86717,169464
43939,86717,175464,43939,86717,175464
43939,86717,181464,43939,86717,181464
43939,86717,187464,43939,86717,187464
43939,86717,193464,43939,86717,193464
43939,86717,199464,43939,86717,199464
43939,86717,205464,43939,86717,205464
43939,86717,211464,43939,86717,211464
43939,86717,217464,43939,86717,217464
43939,86717,223464,43939,86717,223464
43939,86717,229464,43939,86717,229464
43939,86717,235464,43939,86717,235464
43939,86717,241464,43939,86717,241464
43939,92717,37464,43939,92717,37464
43939,92717,43464,43939,92717,43464
43939,92717,49464,43939,92717,49464
43939,92717,55464,43939,92717,55464
43939,92717,61464,43939,92717,61464
43939,92717,67464,43939,92717,67464
43939,92717,73464,43939,92717,73464
43939,92717,79464,43939,92717,79464
43939,92717,85464,43939,92717,85464
43939,92717,91464,43939,92717,91464
43939,92717,97464,43939,92717,97464
43939,92717,103464,43939,92717,103464
43939,92717,109464,43939,92717,109464
43939,92717,115464,43939,92717,115464
43939,92717,121464,43939,92717,121464
43939,92717,127464,43939,92717,127464
43939,92717,133464,43939,92717,133464
43939,92717,139464,43939,92717,139464
43939,92717,145464,43939,92717,145464
43939,92717,151464,43939,92717,151464
43939,92717,157464,43939,92717,157464
43939,92717,163464,43939,92717,163464
43939,92717,169464,43939,92717,169464
43939,92717,175464,43939,92717,175464
43939,92717,181464,43939,92717,181464
43939,92717,187464,43939,92717,187464
43939,92717,193464,43939,92717,193464
43939,92717,199464,43939,92717,199464
43939,92717,205464,43939,92717,205464
43939,92717,211464,43939,92717,211464
43939,92717,217464,43939,92717,217464
43939,92717,223464,43939,92717,223464
43939,92717,229464,43939,92717,229464
43939,92717,235464,43939,92717,235464
43939,92717,241464,43939,92717,241464
43939,98717,37464,43939,98717,37464
43939,98717,43464,43939,98717,43464
43939,98717,49464,43939,98717,49464
43939,98717,55464,43939,98717,55464
43939,98717,61464,43939,98717,61464
43939,98717,67464,43939,98717,67464
43939,98717,73464,43939,98717,73464
43939,98717,79464,43939,98717,79464
43939,98717,85464,43939,98717,85464
43939,98717,91464,43939,98717,91464
43939,98717,97464,43939,98717,97464
43939,98717,103464,43939,98717,103464
43939,98717,109464,43939,98717,109464
43939,98717,115464,43939,98717,115464
43939,98717,121464,43939,98717,121464
43939,98717,127464,43939,98717,127464
43939,98717,133464,43939,98717,133464
43939,98717,139464,43939,98717,139464
43939,98717,145464,43939,98717,145464
43939,98717,151464,43939,98717,151464
43939,98717,157464,43939,98717,157464
43939,98717,163464,43939,98717,163464
43939,98717,169464,43939,98717,169464
43939,98717,175464,43939,98717,175464
43939,98717,181464,43939,98717,181464
43939,98717,187464,43939,98717,187464
43939,98717,193464,43939,98717,193464
43939,98717,199464,43939,98717,199464
43939,98717,205464,43939,98717,205464
43939,98717,211464,43939,98717,211464
43939,98717,217464,43939,98717,217464
43939,98717,223464,43939,98717,223464
43939,98717,229464,43939,98717,229464
43939,104717,37464,43939,104717,37464
43939,104717,43464,43939,104717,43464
43939,104717,49464,43939,104717,49464
43939,104717,55464,43939,104717,55464
43939,104717,61464,43939,104717,61464
43939,104717,67464,43939,104717,67464
43939,104717,73464,43939,104717,73464
43939,104717,79464,43939,104717,79464
43939,104717,85464,43939,104717,85464
43939,104717,91464,43939,104717,91464
43939,104717,97464,43939,104717,97464
43939,104717,103464,43939,104717,103464
43939,104717,109464,43939,104717,109464
43939,104717,115464,43939,104717,115464
43939,104717,121464,43939,104717,121464
43939,104717,127464,43939,104717,127464
43939,104717,133464,43939,104717,133464
43939,104717,139464,43939,104717,139464
43939,104717,145464,43939,104717,145464
43939,104717,151464,43939,104717,151464
43939,104717,157464,43939,104717,157464
43939,104717,163464,43939,104717,163464
43939,104717,169464,43939,104717,169464
43939,104717,175464,43939,104717,175464
43939,104717,181464,43939,104717,181464
43939,104717,187464,43939,104717,187464
43939,104717,193464,43939,104717,193464
43939,104717,199464,43939,104717,199464
43939,110717,43464,43939,110717,43464
43939,110717,49464,43939,110717,49464
43939,110717,55464,43939,110717,55464
43939,110717,61464,43939,110717,61464
43939,110717,67464,43939,110717,67464
43939,110717,73464,43939,110717,73464
43939,110717,79464,43939,110717,79464
43939,110717,85464,43939,110717,85464
43939,110717,91464,43939,110717,91464
43939,110717,97464,43939,110717,97464
43939,110717,103464,43939,110717,103464
43939,110717,109464,43939,110717,109464
43939,110717,115464,43939,110717,115464
43939,116717,67464,43939,116717,67464
43939,116717,73464,43939,116717,73464
43939,116717,79464,43939,116717,79464
43939,116717,85464,43939,116717,85464
49939,14717,49464,49939,14717,49464
49939,20717,43464,49939,20717,43464
49939,20717,49464,49939,20717,49464
49939,20717,55464,49939,20717,55464
49939,26717,25464,49939,26717,25464
49939,26717,31464,49939,26717,31464
49939,32717,25464,49939,32717,25464
49939,62717,55464,49939,62717,55464
49939,62717,61464,49939,62717,61464
49939,62717,67464,49939,62717,67464
49939,62717,73464,49939,62717,73464
49939,62717,79464,49939,62717,79464
49939,62717,85464,49939,62717,85464
49939,62717,127464,49939,62717,127464
49939,62717,133464,49939,62717,133464
49939,62717,139464,49939,62717,139464
49939,62717,145464,49939,62717,145464
49939,62717,151464,49939,62717,151464
49939,62717,157464,49939,62717,157464
49939,62717,163464,49939,62717,163464
49939,62717,169464,49939,62717,169464
49939,62717,175464,49939,62717,175464
49939,68717,49464,49939,68717,49464
49939,68717,55464,49939,68717,55464
49939,68717,61464,49939,68717,61464
49939,68717,67464,49939,68717,67464
49939,68717,73464,49939,68717,73464
49939,68717,79464,49939,68717,79464
49939,68717,85464,49939,68717,85464
49939,68717,91464,49939,68717,91464
49939,68717,97464,49939,68717,97464
49939,68717,103464,49939,68717,103464
49939,68717,109464,49939,68717,109464
49939,68717,115464,49939,68717,115464
49939,68717,121464,49939,68717,121464
49939,68717,127464,49939,68717,127464
49939,68717,133464,49939,68717,133464
49939,68717,139464,49939,68717,139464
49939,68717,145464,49939,68717,145464
49939,68717,151464,49939,68717,151464
49939,68717,157464,49939,68717,157464
49939,68717,163464,49939,68717,163464
49939,68717,169464,49939,68717,169464
49939,68717,175464,49939,68717,175464
49939,68717,181464,49939,68717,181464
49939,68717,187464,49939,68717,187464
49939,68717,193464,49939,68717,193464
49939,68717,199464,49939,68717,199464
49939,68717,205464,49939,68717,205464
49939,68717,211464,49939,68717,211464
49939,74717,43464,49939,74717,43464
49939,74717,49464,49939,74717,49464
49939,74717,55464,49939,74717,55464
49939,74717,61464,49939,74717,61464
49939,74717,67464,49939,74717,67464
49939,74717,73464,49939,74717,73464
49939,74717,79464,49939,74717,79464
49939,74717,85464,49939,74717,85464
49939,74717,91464,49939,74717,91464
49939,74717,97464,49939,74717,97464
49939,74717,103464,49939,74717,103464
49939,74717,109464,49939,74717,109464
49939,74717,115464,49939,74717,115464
49939,74717,121464,49939,74717,121464
49939,74717,127464,49939,74717,127464
49939,74717,133464,49939,74717,133464
49939,74717,139464,49939,74717,139464
49939,74717,145464,49939,74717,145464
49939,74717,151464,49939,74717,151464
49939,74717,157464,49939,74717,157464
49939,74717,163464,49939,74717,163464
49939,74717,169464,49939,74717,169464
49939,74717,175464,49939,74717,175464
49939,74717,181464,49939,74717,181464
49939,74717,187464,49939,74717,187464
49939,74717,193464,49939,74717,193464
49939,74717,199464,49939,74717,199464
49939,74717,205464,49939,74717,205464
49939,74717,211464,49939,74717,211464
49939,74717,217464,49939,74717,217464
49939,74717,223464,49939,74717,223464
49939,80717,43464,49939,80717,43464
49939,80717,49464,49939,80717,49464
49939,80717,55464,49939,80717,55464
49939,80717,61464,49939,80717,61464
49939,80717,67464,49939,80717,67464
49939,80717,73464,49939,80717,73464
49939,80717,79464,49939,80717,79464
49939,80717,85464,49939,80717,85464
49939,80717,91464,49939,80717,91464
49939,80717,97464,49939,80717,97464
49939,80717,103464,49939,80717,103464
49939,80717,109464,49939,80717,109464
49939,80717,115464,49939,80717,115464
49939,80717,121464,49939,80717,121464
49939,80717,127464,49939,80717,127464
49939,80717,133464,49939,80717,133464
49939,80717,139464,49939,80717,139464
49939,80717,145464,49939,80717,145464
49939,80717,151464,49939,80717,151464
49939,80717,157464,49939,80717,157464
49939,80717,163464,49939,80717,163464
49939,80717,169464,49939,80717,169464
49939,80717,175464,49939,80717,175464
49939,80717,181464,49939,80717,181464
49939,80717,187464,49939,80717,187464
49939,80717,193464,49939,80717,193464
49939,80717,199464,49939,80717,199464
49939,80717,205464,49939,80717,205464
49939,80717,211464,49939,80717,211464
49939,80717,217464,49939,80717,217464
49939,80717,223464,49939,80717,223464
49939,80717,229464,49939,80717,229464
49939,80717,235464,49939,80717,235464
49939,86717,43464,49939,86717,43464
49939,86717,49464,49939,86717,49464
49939,86717,55464,49939,86717,55464
49939,86717,61464,49939,86717,61464
49939,86717,67464,49939,86717,67464
49939,86717,73464,49939,86717,73464
49939,86717,79464,49939,86717,79464
49939,86717,85464,49939,86717,85464
49939,86717,91464,49939,86717,91464
49939,86717,97464,49939,86717,97464
49939,86717,103464,49939,86717,103464
49939,86717,109464,49939,86717,109464
49939,86717,115464,49939,86717,115464
49939,86717,121464,49939,86717,121464
49939,86717,127464,49939,86717,127464
49939,86717,133464,49939,86717,133464
49939,86717,139464,49939,86717,139464
49939,86717,145464,49939,86717,145464
49939,86717,151464,49939,86717,151464
49939,86717,157464,49939,86717,157464
49939,86717,163464,49939,86717,163464
49939,86717,169464,49939,86717,169464
49939,86717,175464,49939,86717,175464
49939,86717,181464,49939,86717,181464
49939,86717,187464,49939,86717,187464
49939,86717,193464,49939,86717,193464
49939,86717,199464,49939,86717,199464
49939,86717,205464,49939,86717,205464
49939,86717,211464,49939,86717,211464
49939,86717,217464,49939,86717,217464
49939,86717,223464,49939,86717,223464
49939,86717,229464,49939,86717,229464
49939,86717,235464,49939,86717,235464
49939,86717,241464,49939,86717,241464
49939,92717,37464,49939,92717,37464
49939,92717,43464,49939,92717,43464
49939,92717,49464,49939,92717,49464
49939,92717,55464,49939,92717,55464
49939,92717,61464,49939,92717,61464
49939,92717,67464,49939,92717,67464
49939,92717,73464,49939,92717,73464
49939,92717,79464,49939,92717,79464
49939,92717,85464,49939,92717,85464
49939,92717,91464,49939,92717,91464
49939,92717,97464,49939,92717,97464
49939,92717,103464,49939,92717,103464
49939,92717,109464,49939,92717,109464
49939,92717,115464,49939,92717,115464
49939,92717,121464,49939,92717,121464
49939,92717,127464,49939,92717,127464
49939,92717,133464,49939,92717,133464
49939,92717,139464,49939,92717,139464
49939,92717,145464,49939,92717,145464
49939,92717,151464,49939,92717,151464
49939,92717,157464,49939,92717,157464
49939,92717,163464,49939,92717,163464
49939,92717,169464,49939,92717,169464
49939,92717,175464,49939,92717,175464
49939,92717,181464,49939,92717,181464
49939,92717,187464,49939,92717,187464
49939,92717,193464,49939,92717,193464
49939,92717,199464,49939,92717,199464
49939,92717,205464,49939,92717,205464
49939,92717,211464,49939,92717,211464
49939,92717,217464,49939,92717,217464
49939,92717,223464,49939,92717,223464
49939,92717,229464,49939,92717,229464
49939,92717,235464,49939,92717,235464
49939,92717,241464,49939,92717,241464
49939,98717,37464,49939,98717,37464
49939,98717,43464,49939,98717,43464
49939,98717,49464,49939,98717,49464
49939,98717,55464,49939,98717,55464
49939,98717,61464,49939,98717,61464
49939,98717,67464,49939,98717,67464
49939,98717,73464,49939,98717,73464
49939,98717,79464,49939,98717,79464
49939,98717,85464,49939,98717,85464
49939,98717,91464,49939,98717,91464
49939,98717,97464,49939,98717,97464
49939,98717,103464,49939,98717,103464
49939,98717,109464,49939,98717,109464
49939,98717,115464,49939,98717,115464
49939,98717,121464,49939,98717,121464
49939,98717,127464,49939,98717,127464
49939,98717,133464,49939,98717,133464
49939,98717,139464,49939,98717,139464
49939,98717,145464,49939,98717,145464
49939,98717,151464,49939,98717,151464
49939,98717,157464,49939,98717,157464
49939,98717,163464,49939,98717,163464
49939,98717,169464,49939,98717,169464
49939,98717,175464,49939,98717,175464
49939,98717,181464,49939,98717,181464
49939,98717,187464,49939,98717,187464
49939,98717,193464,49939,98717,193464
49939,98717,199464,49939,98717,199464
49939,98717,205464,49939,98717,205464
49939,98717,211464,49939,98717,211464
49939,98717,217464,49939,98717,217464
49939,98717,223464,49939,98717,223464
49939,98717,229464,49939,98717,229464
49939,98717,235464,49939,98717,235464
49939,104717,37464,49939,104717,37464
49939,104717,43464,49939,104717,43464
49939,104717,49464,49939,104717,49464
49939,104717,55464,49939,104717,55464
49939,104717,61464,49939,104717,61464
49939,104717,67464,49939,104717,67464
49939,104717,73464,49939,104717,73464
49939,104717,79464,49939,104717,79464
49939,104717,85464,49939,104717,85464
49939,104717,91464,49939,104717,91464
49939,104717,97464,49939,104717,97464
49939,104717,103464,49939,104717,103464
49939,104717,109464,49939,104717,109464
49939,104717,115464,49939,104717,115464
49939,104717,121464,49939,104717,121464
49939,104717,127464,49939,104717,127464
49939,104717,133464,49939,104717,133464
49939,104717,139464,49939,104717,139464
49939,104717,145464,49939,104717,145464
49939,104717,151464,49939,104717,151464
49939,104717,157464,49939,104717,157464
49939,104717,163464,49939,104717,163464
49939,104717,169464,49939,104717,169464
49939,104717,175464,49939,104717,175464
49939,104717,181464,49939,104717,181464
49939,104717,187464,49939,104717,187464
49939,104717,193464,49939,104717,193464
49939,104717,199464,49939,104717,199464
49939,104717,205464,49939,104717,205464
49939,104717,211464,49939,104717,211464
49939,110717,37464,49939,110717,37464
49939,110717,43464,49939,110717,43464
49939,110717,49464,49939,110717,49464
49939,110717,55464,49939,110717,55464
49939,110717,61464,49939,110717,61464
49939,110717,67464,49939,110717,67464
49939,110717,73464,49939,110717,73464
49939,110717,79464,49939,110717,79464
49939,110717,85464,49939,110717,85464
49939,110717,91464,49939,110717,91464
49939,110717,97464,49939,110717,97464
49939,110717,103464,49939,110717,103464
49939,110717,109464,49939,110717,109464
49939,110717,115464,49939,110717,115464
49939,110717,121464,49939,110717,121464
49939,116717,55464,49939,116717,55464
49939,116717,61464,49939,116717,61464
49939,116717,67464,49939,116717,67464
49939,116717,73464,49939,116717,73464
49939,116717,79464,49939,116717,79464
49939,116717,85464,49939,116717,85464
49939,116717,91464,49939,116717,91464
